FOODID;FOODNAME;LANG
34381;PIZZA, HAM PIZZA, SHRIMP, PINEAPPLE, BLUE CHEESE;EN
34382;PIZZA, SALAMI PIZZA, HAM, MINCED MEAT AND ONION;EN
34383;PIZZA, KEBAB PIZZA, ONION, FETA, SOUR CREAM AND TOMATO;EN
34384;PIZZA, HAM AND TUNA PIZZA;EN
34385;PIZZA, SALAMI PIZZA, HAM, SHRIMP AND ONION;EN
34386;PIZZA, CHICKEN PIZZA, PINEAPPLE, BLUE CHEESE;EN
34387;PIZZA, SEAFOOD PIZZA, TUNA, SHRIMP, MUSSEL;EN
34388;PIZZA, SALAMI PIZZA, PINEAPPLE, SHRIMP, BLUE CHEESE;EN
34389;PIZZA, HAM PIZZA, SHRIMP, MUSHROOM, TUNA FISH;EN
34390;SANDWICH, BAGUETTE, CHICKEN, SUBWAY;EN
34391;SANDWICH, BAGUETTE, VEGGIEBURGER, SUBWAY;EN
34392;SANDWICH, BAGUETTE, SALAMI, HAM, ITALIAN BMT, SUBWAY;EN
34393;SANDWICH, BAGUETTE, ROAST BEEF, SUBWAY;EN
34394;SANDWICH, MULTIGRAIN BAGUETTE, TOMATO, SWEET PEPPER, CHEESE, LETTUCE, ONION;EN
34395;HAMBURGER, DOUBLE CHEESE BURGER, MCDONALD'S;EN
34396;HAMBURGER, DOUBLE BURGER, HESBURGER;EN
34397;HAMBURGER, MCFEAST, MCDONALD'S;EN
34398;HAMBURGER, WHOPPER, BURGER KING;EN
34399;HAMBURGER, DOUBLE WHOPPER, BURGER KING;EN
34402;HAMBURGER, BACONBURGER, HESBURGER;EN
34403;HAMBURGER, GLUTEN-FREE HAMBURGER, HESBURGER;EN
34404;TZATZIKI, FETA SAUCE, YOGHURT SAUCE;EN
34405;HAMBURGER, SWEET POTATO BURGER, BEEF;EN
34407;MEAT MINCE PATTY, OVEN-BAKED;EN
34408;LEAN STEAK MINCE PATTY, FRIED;EN
34409;LEAN STEAK MINCE PATTY, OVEN-BAKED;EN
34410;PORK BEEF MINCE PATTY, OVEN-BAKED;EN
34411;LEAN STEAK MINCE PATTY, FRIED WITHOUT FAT;EN
34412;BEEF MINCE PATTY, FRIED WITHOUT FAT;EN
34413;PORK BEEF MINCE PATTY, FRIED WITHOUT FAT;EN
34414;HAMBURGER, SWEET POTATO BURGER, TOFU;EN
34416;VEGETABLE GRAVY WITH SPINACH AND FARMER'S CHEESE, PALAK PANEER;EN
34419;VEGETABLE GRAVY WITH TOMATO AND FARMER'S CHEESE, SHAHI PANEER;EN
34422;BUTTER CHICKEN;EN
34423;FISH GRAVY, FISH CURRY, SAITHE, RAINBOW TROUT, COCONUT MILK;EN
34426;VEGETABLE GRAVY, VEGETABLE CURRY, COCONUT MILK, CHICK PEA;EN
34428;CHICKEN VEGETABLE GRAVY, CHICKEN CURRY, COCONUT MILK;EN
34429;PIZZA, BEEF MINCE PIZZA, GLUTEN-FREE;EN
34430;PIZZA, CHICKEN AND AVOCADO PIZZA;EN
34431;RAINBOW TROUT SOUP, COOKING CREAM;EN
34432;RAINBOW TROUT SOUP, CREAM;EN
34433;SALMON SOUP, CREAM;EN
34434;SALMON SOUP, COOKING CREAM;EN
34435;CAKE, MOCHA CAKE, GLUTEN-FREE;EN
34436;VEGAN FRANKFURTER GRAVY;EN
34437;VEGAN FRANKFURTER STROGANOFF;EN
34438;VEGAN FRANKFURTER SOUP;EN
34439;MEATBALL, MINCED ELK, OVEN-BAKED;EN
34440;FISH SOUP, RAINBOW TROUT, SAITHE AND COOKING CREAM (VEG. FAT 15%);EN
34441;BALTIC HERRING FILLET WITH SOUR CREAM, OVEN-BAKED;EN
34445;SWEET POTATO COCONUT SOUP;EN
34446;CHICKEN GRAVY WITH LEMON AND TURKISH YOGHURT;EN
34448;BEEF STEAK STEW, GOULASH;EN
34450;VEGETARIAN MOUSSAKA, SOYA MINCE;EN
34451;SOYA MINCE AND POTATO CASSEROLE, TOMATO, LOW-FAT MILK;EN
34452;MOUSSAKA, VEGETARIAN MOUSSAKA, AUBERGINE, POTATO;EN
34453;MILLET PATTY, FRIED;EN
34454;BLUEBERRIES WITH TALKKUNA POWDER, CREAM AND QUARK;EN
34455;BLACK SALSIFY SOUP, PUREED, CREAM;EN
34456;QUORN BOLOGNESE;EN
34457;SALMON SOUP, FISH STOCK;EN
34458;BEETROOT, BAKED;EN
34459;SWEDE, BAKED;EN
34460;CARROT, BAKED;EN
34461;ROOT VEGETABLES, BAKED, SALT AND OIL;EN
34464;FETA VEGETABLE PATTY, FRIED;EN
34465;BEETROOT PESTO SAUCE;EN
34466;SWEET PEPPER, BAKED;EN
34467;ROASTED SWEET PEPPER SOUP;EN
34468;BEETROOT AND BLUE CHEESE CASSEROLE, COOKING CREAM;EN
34469;BEETROOT AND GOAT CHEESE CASSEROLE, COOKING CREAM;EN
34470;PASTA CARBONARA, BACON;EN
34471;TURKEY CORDON BLEU, FRIED;EN
34472;PORK, KASSLER STEAK, BOILED, WITHOUT SALT;EN
34473;PULLED PORK;EN
34474;HAMBURGER, PULLED PORK AND WHEAT ROLL WITH CRUSHED GRAIN;EN
34475;SMOOTHIE, GREEN SMOOTHIE, SPINACH, AVOCADO, CUCUMBER, BANANA, PINEAPPLE;EN
34476;FISH VEGETABLE CASSEROLE, SAITHE, ROOT VEGETABLES, TOMATO;EN
34477;FISH SHRIMP CASSEROLE, SAITHE, VEGETABLES, TOMATO;EN
34478;SAITHE, OVEN-BAKED;EN
34480;FISH, WEIGHTED AVERAGE, BAKED;EN
34481;FISH PASTY, SMOKED SALMON PASTY;EN
34484;SALMON FILLET, PESTO SALMON, OVEN-BAKED;EN
34485;TARTAR SAUCE, SALMON TARTAR, SOUR CREAM;EN
34488;BEEF STEAK MINCE SOUP, LENTILS;EN
34489;COLD TOMATO SOUP, GAZPACHO;EN
34490;PUMPKIN SOUP, COOKING CREAM;EN
34491;BANANA EGG PANCAKE;EN
34492;SPINACH, FRIED;EN
34493;NOODLE SALAD WITH BEEF STEAK MINCE;EN
34494;OAT PORRIDGE, OAT FLAKES, WATER, COCONUT MILK, EGG, BANANA, SALT;EN
34495;NOODLE SOUP WITH TOFU AND COCONUT MILK;EN
34496;PURÉED POTATO BROCCOLI SOUP, WATER, PROCESSED CHEESE;EN
34497;PARSNIP APPLE SOUP, PUREED, COOKING CREAM (VEG. FAT);EN
34498;NOODLE SALAD WITH SHRIMPS, KALE, PEANUT SAUCE;EN
34499;HALLOUMI CHEESE SALAD, POMEGRANATE, OIL-BASED DRESSING;EN
34500;HALLOUMI CHEESE SALAD, STRAWBERRY, OIL-BASED DRESSING;EN
34501;COUSCOUS SALAD WITH HALLOUMI CHEESE, OIL-BASED DRESSING;EN
34502;AVOCADO PASTA;EN
34503;TOFU VEGETABLE WOK, WOK-VEGETABLES;EN
34504;TOFU NOODLE WOK;EN
34505;CRISPBREAD, SEED CRISPBREAD, GLUTEN-FREE, HOME-MADE;EN
34506;CRISPBREAD, SEED CRISPBREAD, HOME-MADE;EN
34507;CRISPBREAD, SEED CRISPBREAD WITH EGG, GLUTEN-FREE, HOME-MADE;EN
34508;RAW PORRIDGE, YOGHURT;EN
34509;CAKE, MUD CAKE, BUTTER, WITHOUT FLOUR, NATURALLY GLUTEN-FREE;EN
34510;SALAD, AVOCADO POTATO SALAD, OLIVE OIL;EN
34511;AUBERGINE CHICK PEA SALAD, YOGHURT DRESSING;EN
34512;RISOTTO, ASPARAGUS RISOTTO, WHITE WINE;EN
34513;RISOTTO, PORCINI RISOTTO, WHITE WINE;EN
34514;KALE, FRIED;EN
34515;KALE AND FETA CHEESE SALAD;EN
34516;RED ONION, FRIED;EN
34517;REINDEER AND CHANTERELLE PIE, SHORTCRUST PASTRY;EN
34518;LEEK, FRIED;EN
34519;TARTAR SAUCE, COLD SMOKED REINDEER;EN
34520;TARTAR SAUCE, SHRIMP TARTAR, CRÈME FRAÎCHE;EN
34521;COLD TUNA SAUCE, SOUR CREAM;EN
34522;LASAGNE, REINDEER;EN
34523;PINEAPPLE SALSA;EN
34524;AVOCADO QUESADILLA;EN
34525;CHOCOLATE SWISS ROLL;EN
34526;FLORENCE FENNEL, FRIED;EN
34527;FLORENCE FENNEL SOUP, PURÉED;EN
34528;CAKE, RAW CHOCOLATE CAKE;EN
34529;CAKE, RAW RASPBERRY CAKE;EN
34530;CAKE, RAW BLACKCURRANT CAKE;EN
34531;CAKE, RAW MANGO CAKE;EN
34532;CAKE, RAW CARROT CAKE;EN
34533;MUESLI, GRANOLA, HOME-MADE;EN
34534;MUSHROOM PIE, FUNNEL CHANTERELLE, SHORTCRUST PASTRY;EN
34535;CHANTERELLE, KOKT;EN
34536;FUNNEL CHANTERELLE, FRIED;EN
34537;FUNNEL CHANTERELLE, BOILED;EN
34539;RISOTTO, BEETROOT RISOTTO, CHEVRE, WHITE WINE;EN
34540;FETA CHEESE SPINACH GRAVY, COOKING CREAM;EN
34541;LASAGNE, MUSHROOM FETA CHEESE LASAGNE;EN
34542;LASAGNE, BEEF STEAK MINCE, WHOLE WHEAT PASTA;EN
34543;LASAGNE, BEEF STEAK MINCE, GLUTEN-FREE;EN
34544;TOMATO AND MOZZARELLA PIE, SHORTCRUST PASTRY, MASHED POTATO POWDER;EN
34545;SMOOTHIE, GREEN SMOOTHIE, KALE, APPLE, CUCUMBER, BANANA;EN
34546;SMOOTHIE, BLUEBERRY AND COCONUT MILK;EN
34547;SMOOTHIE, MANGO SMOOTHIE, YOGHURT, PINEAPPLE JUICE;EN
34548;SMOOTHIE, MANGO, PINEAPPLE AND COCONUT MILK;EN
34549;SMOOTHIE, BERRY SMOOTHIE, YOGHURT, OAT BRAN AND SUNFLOWER SEED;EN
34550;SMOOTHIE, GREEN SMOOTHIE, APPLE, CELERY, CUCUMBER;EN
34551;SMOOTHIE, CARROT, ORANGE AND STRAWBERRY SMOOTHIE;EN
34552;QUINOA RISOTTO, MUSHROOM RISOTTO, WHITE WINE;EN
34553;QUINOA RISOTTO, QUINOA TOMATO RISOTTO;EN
34554;PARFAIT, STRAWBERRY ICE CREAM, HOME-MADE;EN
34555;THIN PANCAKE, SOYA DRINK, RICE FLOUR, GLUTEN-FREE, DAIRY-FREE, EGG-FREE;EN
34556;CHOCOLATE MILK, COLD, OAT DRINK;EN
34557;BOLOGNESE, MINCED ELK;EN
34558;PIZZA, HAM AND CHEESE PIZZA, PIZZA BIANCA, WITHOUT TOMATO;EN
34559;PIZZA, TOMATO AND MOZZARELLA PIZZA, CAULIFLOWER CRUST;EN
34560;PIZZA, VEGETARIAN PIZZA, PIZZA BIANCA, WITHOUT TOMATO;EN
34561;BEAN QUINOA PATTY, FRIED;EN
34562;KALE CHIPS;EN
34563;BUN, CINNAMON BUN, HIGH-FAT, WHOLE MILK, BUTTER;EN
34564;OVEN-BAKED PANCAKE, ÅLAND'S PANCAKE, LOW-FAT MILK;EN
34565;SWEET POTATO AND FETA SALAD, OIL-BASED DRESSING;EN
34566;SALAD, COLESLAW, HOME-MADE;EN
34567;STUFFED CABBAGE ROLLS, SOYA MINCE;EN
34568;ELK STEW WITH CARROT, ONION AND CHAMPIGNON;EN
34569;MUSHROOM STEW WITH COOKING CREAM;EN
34570;BEETROOT GRAVY, CREAM CHEESE;EN
34571;SALMON CAKE, FRIED;EN
34572;BEETROOT CHEVRE PIE, SHORTCRUST PASTRY;EN
34573;CHOCOLATE CHIP COOKIE, HOME-MADE;EN
34574;OAT BISCUIT, HOME-MADE;EN
34575;VORSCHMACK, LAMB MINCE, BEEF MINCE;EN
34576;SWEET POTATO CHICK PEA CURRY;EN
34577;CHICKEN PIE, SHORTCRUST PASTRY;EN
34578;CHICKEN STEW, CHICKEN BURGUNDY;EN
34579;BEEF ROUND, FRIED WITHOUT FAT;EN
34580;VEGETARIAN GOULASH;EN
34581;BEAN SOUP, TOMATO;EN
34582;ASPARAGUS SOUP, WHITE WINE, CREAM;EN
34583;FUNNEL CHANTERELLE SOUP, CREAM;EN
34584;BEETROOT FETA CHEESE OMELETTE, OVEN-BAKED;EN
34585;SKYR, <0.5% FAT;EN
34586;SKYR, SWEETENED WITH SUGAR, <0.5% FAT;EN
34587;SKYR, ARTIFICIALLY SWEETENED, <0.5% FAT;EN
34588;SKYR, ARTIFICIALLY SWEETENED, 2% FAT;EN
34589;SKYR, SWEETENED WITH SUGAR AND STEVIA, <0.5% FAT;EN
34590;QUARK, QUARK YOGHURT, PLAIN, 0.9% FAT;EN
34591;CREAM QUARK, 10% FAT;EN
34592;QUARK, 2,3% FAT, LOW-LACTOSE;EN
34593;SKYR, PLAIN, 4% FAT;EN
34594;QUARK, FLAVOURED, 8.8% FAT, MINT CHOCOLATE, VALIO, LACTOSE-FREE;EN
34595;QUARK, FLAVOURED, 7% FAT, LOW-LACTOSE;EN
34596;QUARK, FLAVOURED, PROFEEL PROTEIN QUARK WITH JAM, LACTOSE-FREE;EN
34597;QUARK, FLAVOURED, PROFEEL PROTEIN QUARK, ARTIFICIALLY SWEETENED, LACTOSE-FREE;EN
34598;QUARK, DRINKABLE;EN
34600;QUARK, FLAVOURED, 4.5% FAT;EN
34601;QUARK, FLAVOURED, ARLA PROTEIN QUARK, LACTOSE-FREE;EN
34602;QUARK, 0.3% FAT, 12% PROTEIN, LACTOSE-FREE;EN
34603;YOGHURT, FLAVOURED, 4,6% FAT, VALIO SILEÄ, 1 UG VITAMIN D, LOW-LACTOSE;EN
34605;(ARC) YOGHURT, FLAVOURED, VALIO A+ KREIKKALAINEN, 2% FAT, LACTOSE-FREE;EN
34606;YOGHURT, DRINKABLE, 1.7% FAT, VALIO PLAY, LACTOSE-FREE, 1.5 UG VITAMIN D;EN
34607;YOGHURT WITH QUARK, FLAVOURED, VALIO, 1.7% FAT, LOW-LACTOSE;EN
34608;(ARC)YOGHURT, DRINKABLE, VALIO YOGHURT WITH QUARK, 1.2% FAT, 1 UG VITAMIN D;EN
34609;(ARC)YOGHURT, FLAVOURED, VALIO OLO 70, 0.8% FAT, 1 UG VITAMIN D, PROBIOTICS;EN
34611;YOGHURT, PLAIN, GREEK, 7% FAT, LACTOSE-FREE;EN
34612;GEFILUS DRINK, EFFECT DRINK, FAT-FREE, LACTOSE-FREE, VITAMIN D, PROBIOTICS;EN
34613;YOGHURT, DRINKABLE, GEFILUS SMOOTHIE, 1.4% FAT, LACTOSE-FREE, 1 UG VITAMIN D;EN
34614;GEFILUS KEFIR DRINK, 2% FAT, LACTOSE-FREE, 1 UG VITAMIN D, PROBIOTICS;EN
34615;GEFILUS KEFIR DRINK, PLAIN, FAT 2.5%, 1 UG VITAMIN D, LACTOSE-FREE, PROBIOTICS;EN
34616;YOGHURT, FLAVOURED, 2.7% FAT, GEFILUS KEFIR, LACTOSE-FREE,1 UG VITAMIN D, PROB.;EN
34618;YOGHURT, DRINKABLE, 2% FAT, VALIO GREEK, LACTOSE-FREE, 1 UG VITAMIN D;EN
34619;YOGHURT, FLAVOURED, VALIO GREEK, 4.7% FAT, LACTOSE-FREE;EN
34620;YOGHURT, FLAVOURED, VALIO GREEK, 6% FAT, LACTOSE-FREE;EN
34621;YOGHURT, FLAVOURED, 3.3% FAT, VALIO FRUITY, LACTOSE-FREE;EN
34625;YOGHURT, FLAVOURED, 2% FAT, -30% SUGAR, ORGANIC, LACTOSE-FREE;EN
34626;YOGHURT, FLAVOURED, 2% FAT, -50% SUGAR, ORGANIC, LACTOSE-FREE;EN
34630;YOGHURT, PLAIN, A+, FAT 2.5%, LACTOSE-FREE, 1 UG VITAMIN D;EN
34631;YOGHURT, FLAVOURED, A+ WITHOUT ADDITIVES, 3% FAT, LACTOSE-FREE;EN
34634;YOGHURT, PLAIN, A+ GREEK, 2 % FAT, LACTOSE-FREE, 0.8 UG VITAMIN D;EN
34635;YOGHURT, TURKISH/GREEK, 10% FAT, LACTOSE-FREE;EN
34636;YOGHURT, PLAIN, 2,5 % FAT, ORGANIC, LACTOSE-FREE;EN
34637;YOGHURT WITH QUARK, FLAVOURED, ARLA, 1.4% FAT, 0,4 UG VITAMIN D, LACTOSE-FREE;EN
34638;YOGHURT, PLAIN, ORGANIC, 3% FAT;EN
34639;YOGHURT, FLAVOURED, 2% FAT, ARLA LUONTO+ HONEY, 1UG VITAMIN D, PROB,LACTOSE-FREE;EN
34640;YOGHURT, FLAVOURED, 2% FAT, ARLA LUONTO+, 1 UG VITAMIN D, AB, LACTOSE-FREE;EN
34641;YOGHURT, FLAVOURED, 1,9% FAT, ARLA LUONTO+, 0,8UG VITAMIN D, PROB., LACTOSE-FREE;EN
34642;YOGHURT WITH QUARK, FLAVOURED, LUONTO+, 1.2% FAT, AB, 0,5 UG VIT D, LACTOSE-FREE;EN
34643;(ARC)YOGHURT WITH QUARK, PLAIN, ARLA LUONTO+, 1.4% FAT, VIT D, AB, LACTOSE-FREE;EN
34644;YOGHURT, FLAVOURED, LUONTO+, FAT-FREE, 1 UG VITAMIN D, AB, LACTOSE-FREE;EN
34645;YOGHURT, FLAVOURED, FAT-FREE, LOW-LACTOSE;EN
34646;YOGHURT, FLAVOURED, ARLA PROTEIN, 1% FAT, LACTOSE-FREE;EN
34647;(ARC)YOGHURT, PLAIN, ARLA PROTEIN, 1% FAT, LACTOSE-FREE;EN
34648;YOGHURT, FLAVOURED, ARLA PROTEIN  WITH GRANOLA, 4% FAT, LACTOSE-FREE;EN
34649;QUARK, FLAVOURED, FAT-FREE, ARTIFICIALLY SWEETENED, LACTOSE-FREE;EN
34650;YOGHURT, DRINKABLE, FAT-FREE, ARTIFICIALLY SWEETENED;EN
34651;EGG, WITHOUT SHELL, ORGANIC;EN
34652;YOGHURT, FLAVOURED, ACTIVIA LIGHT, FAT-FREE, PARTIALLY ARTIFIC. SWEETENED, PROB.;EN
34653;YOGHURT, DRINKABLE, DANUP DRINK, 0.8% FAT;EN
34654;QUARK, FLAVOURED, 4% FAT;EN
34655;QUARK, FLAVOURED, FAT-FREE, PROTEIN QUARK, LOW-LACTOSE;EN
34656;YOGHURT, PLAIN, 4% FAT, LACTOSE-FREE, PROBIOTICS;EN
34657;YOGHURT, FLAVOURED, 2% FAT, LACTOSE-FREE;EN
34658;YOGHURT, FLAVOURED, 3.5% FAT, PROBIOTICS;EN
34659;YOGHURT, FLAVOURED, 2% FAT, AB, LOW-LACTOSE;EN
34661;EGG, ORGANIC, BOILED;EN
34662;EGG, ORGANIC, FRIED;EN
34664;YOGHURT SAUCE;EN
34665;VEGETABLE GRAVY, VEGETABLE CURRY, COCONUT MILK, LINS;EN
34666;HUMMUS, CHICK PEA PASTE;EN
34667;PEANUT BUTTER WITHOUT ADDED SALT;EN
34668;SEED BLEND;EN
34669;RUSSIAN FISH SOUP, SOLYANKA, SALMON;EN
34671;MULTIGRAIN BREAD, SEED BREAD, STONE AGE BREAD;EN
34672;SWEET POTATO FRIES, OVEN-BAKED;EN
34673;MACARONI AND PORK BEEF MINCE CASSEROLE, FAT-FREE MILK;EN
34674;MACARONI AND BEEF STEAK MINCE CASSEROLE, FAT-FREE MILK;EN
34678;VEGETABLES, BAKED, SALT AND OIL;EN
34679;YOGHURT, FLAVOURED, FAT-FREE, LOW-LACTOSE, 1 UG VITAMIN D;EN
34680;PASSION FRUIT;EN
34681;PEANUT BUTTER WITH ADDED SALT AND SUGAR;EN
34682;CABBAGE STEW WITH BEEF MINCE AND CARROT;EN
34683;CABBAGE STEW WITH BEEF STEAK MINCE AND CARROT;EN
34684;OAT PORRIDGE, OAT FLAKES, FAT-FREE MILK, WITHOUT SALT;EN
34685;TOMATO, GRILLED;EN
34686;OAT PORRIDGE, OAT FLAKES, SEEDS, WATER, SALT;EN
34687;MULTIGRAIN PORRIDGE, SEEDS, WATER, SALT;EN
34688;COCONUT WATER, UNSWEETENED;EN
34689;SWEET POTATO FRIES, DEEP-FRIED;EN
34690;RAW PORRIDGE, BUCKWHEAT, YOGHURT;EN
34691;EGG WHITE, BOILED;EN
34692;EGG, OMEGA, BOILED;EN
34693;EGG, OMEGA, FRIED, WITHOUT FAT AND SALT;EN
34694;PAPAYA, WITHOUT SKIN;EN
34695;BACON SALAD WITH EGG AND BEANS, WITHOUT DRESSING;EN
34696;SAUSAGE SALAD, CHORIZO, POTATO, OIL-BASED DRESSING;EN
34697;CHORIZO, FRIED WITHOUT FAT;EN
34698;SANDWICH, BAGUETTE, HAM, CHEESE, SWEET PEPPER, LETTUCE;EN
34699;CAESAR SALAD WITH SHRIMPS;EN
34700;SALAD DRESSING, CAESAR DRESSING;EN
34701;CROUTON;EN
34702;CAESAR SALAD;EN
34703;LOW-FAT PORK BEEF MINCE SOUP;EN
34704;COCOA, HOT CHOCOLATE, LOW-FAT MILK AND WATER, SWEETENED;EN
34705;APPLE PIE, SOFT, LOW-FAT MILK;EN
34706;CHICKEN STEW WITH TOMATO;EN
34707;CHICKEN SOUP WITH TOMATO;EN
34708;BOLOGNESE, MINCED LAMB;EN
34709;BEEF NOODLE WOK, WOK-VEGETABLES;EN
34710;SHORTBREAD BISCUT, SPOON COOKIE WITHOUT FILLING;EN
34711;SHORTBREAD BISCUT, SPOON COOKIE;EN
34712;DANISH PASTRY, JAM FILLING, WATER, BAKERY;EN
34713;MACARONI, DARK, WHOLE WHEAT AND DARK WHEAT FLOUR;EN
34714;MACARONI, WHOLE WHEAT, BOILED, SALT;EN
34715;MACARONI, WHOLE WHEAT, BOILED WITHOUT SALT;EN
34716;MILK, 3% FAT, LACTOSE-FREE, NO ADDED VITAMIN D;EN
34717;SANDWICH, BAGUETTE, COLD SMOKED SALMON, EGG, LETTUCE;EN
34718;SANDWICH, BAGUETTE, CHICKEN AND CAESAR DRESSING;EN
34723;SANDWICH, BAGUETTE, ROAST BEEF, MULTIGRAIN BAGUETTE;EN
34724;MULTIGRAIN BREAD, ROOT VEGETABLE BREAD, PARSNIP AND CARROT, FAZER;EN
34726;MULTIGRAIN BREAD, ROOT VEGETABLE BREAD, BEETROOT AND CARROT, FAZER;EN
34727;RYE BREAD, ROOT VEGETABLE BREAD, WHOLEGRAIN RYE, ZUCCHINI AND PARSNIP, FAZER;EN
34728;RYE BREAD, LOW-FODMAP RYE BREAD, FAZER;EN
34738;ALMOND DRINK, UNSWEETENED, ALRPO;EN
34743;BEAN, BROAD BEAN, FAVA BEAN, DRY, BROAD BEAN GROATS;EN
34752;CREAM CHEESE, MASCARPONE, 38% FAT;EN
34762;CREAM CHEESE, LOW-FAT, 15% FAT, PLAIN, LACTOSE-FREE;EN
34764;CREAM CHEESE, LOW-FAT, 25% FAT, PLAIN, LACTOSE-FREE;EN
34765;CREAM CHEESE, LOW-FAT, 20% FAT, PLAIN;EN
34783;COCOA, HOT CHOCOLATE, SUGAR-FREE, WATER;EN
34786;YOGHURT, DRINKABLE, BENECOL AURINKOINEN, 2,1% FAT, PLANT STANOLS;EN
34790;YOGHURT, DRINKABLE, BENECOL, 2,1% FAT, PLANT STANOLS;EN
34794;SOY PRODUCT, DRINKABLE, BENECOL, 2.9% FAT, WITH PLANT STANOL;EN
34797;SALTY LIQOURICE PASTILLE, UNSWEETENED;EN
34802;SWEETENER, HERMESETAS GOLD, SACCHARIN, ASPARTAME AND CYCLAMATE BLEND;EN
34805;SWEETENER, HERMESETAS LIQUID, SACCHARIN AND CYCLAMATE BLEND;EN
34807;SALAD, CUCUMBER SLICES WITH DILL AND VINEGAR;EN
34810;PORK BEEF MINCE GRAVY, COOKING CREAM;EN
34822;RYE BREAD, REISSUMIES, TOSI TUMMA, OULULAINEN, FAZER;EN
34826;BREAKFAST CEREAL, CHEERIOS, OAT, NESTLE;EN
34831;CHOCOLATE CONFECTION FILLED WITH CHOCOLATE;EN
34833;RYE BREAD, TAIKARUIS CARROT ANR RYE, VAASAN;EN
34835;LINGONBERRY JUICE, UNSWEETENED;EN
34839;SOYA DRINK, APLRO SOYA VANILLA, CALCIUM, VITAMINS;EN
34841;CHEESE, SEMI-HARD CHEESE, 15% FAT, LOW-SODIUM, VALIO POLAR;EN
34842;MULTIGRAIN BREAD, WHEAT ROLL WITH BROAD BEAN FLOUR, PRIMULA;EN
34844;ALMOND DRINK, SWEETENED, ALRPO;EN
34845;COCONUT DRINK, ADDED VITAMINS;EN
34846;HAZELNUT DRINK, ADDED VITAMINS;EN
34847;CHIA SEED;EN
34848;EUROPEAN SPRAT;EN
34849;FISH PIE, COLD SMOKED SALMON, SHORTCRUST PASTRY;EN
34850;FISH PIE, WARM SMOKED SALMON AND BROCCOLI, SHORTCRUST PASTRY;EN
34851;BARBEQUE SAUSAGE, BRATWURST, FRIED WITHOUT FAT;EN
34852;BARBEQUE SAUSAGE, BRATWURST, FRIED;EN
34853;BARBEQUE SAUSAGE, MEATY, FRIED;EN
34854;BARBEQUE SAUSAGE, MEATY, FRIED WITHOUT FAT;EN
34855;BARBEQUE SAUSAGE, LIGHT, FRIED;EN
34856;BARBEQUE SAUSAGE, LIGHT, FRIED WITHOUT FAT;EN
34857;BARBEQUE SAUSAGE WITH CHEESE, FRIED;EN
34858;BARBEQUE SAUSAGE WITH CHEESE, FRIED WITHOUT FAT;EN
34859;BARBEQUE SAUSAGE WITH CHEESE, OVEN BAKED;EN
34862;MILK, 0% FAT, VALIO PROFEEL VOIMAMAITOJUOMA, 1 UG ADDED VITAMIN D, LACTOSE-FREE;EN
34865;HERB, FRESH, AVERAGE;EN
34870;SAUSAGE HASH, LIGHT FRANKFURTERS, POTATO, WITHOUT EGG;EN
34871;BEEF AND TOFU NOODLE WOK, WOK-VEGETABLES;EN
34872;NUT MIX, WITHOUT SALT, ROASTED;EN
34876;OAT DRINK WITHOUT MILK, OATLY IKAFFE, CALCIUM, VITAMINS;EN
34881;MUESLI WITH DRIED FRUIT AND NUTS;EN
34886;OAT PORRIDGE, OAT FLAKES, FAT-FREE MILK AND WATER, WITHOUT SALT;EN
34887;OAT PORRIDGE, OAT FLAKES, LOW-FAT MILK AND WATER, WITHOUT SALT;EN
34888;OAT PORRIDGE, OAT FLAKES, LOW-FAT MILK AND WATER, SALT;EN
34889;OAT PORRIDGE, OAT FLAKES, FAT-FREE MILK AND WATER, SALT;EN
34893;HÄRKIS, BROAD BEAN PRODUCT;EN
34898;MUESLI, CRUNCHY, BROAD BEAN GRANOLA;EN
34902;MIFU, LACTOSE-FREE MILK PROTEIN PRODUCT;EN
34903;PELMENI, DUMPLING FILLED WITH MINCED MEAT;EN
34904;KAMPANISU, FINNISH PASTRY;EN
34905;RICE AND BARLEY MIX;EN
34906;RICE AND BARLEY MIX, BOILED, SALT;EN
34907;RICE AND RYE MIX;EN
34908;RICE AND RYE MIX, BOILED, SALT;EN
34909;PULLED OATS;EN
34914;BLENDED SPREAD 60%, BENECOL VOI & RYPSI;EN
34918;BLENDED SPREAD 70%, BECEL VOI & KASVIÖLJYT;EN
34924;BLENDED SPREAD 70%, FLORA & VOI, NORMALLY SALTED;EN
34927;VEGETABLE FAT SPREAD 39 %, LÄTTA ORIGINAL;EN
34929;JUICE DRINK WITH MILK, FAT-FREE, GEFILUS, VITAMINS, PROBIOTICS, LACTOSE-FREE;EN
34932;BLENDED SPREAD 70%, CREME BONJOUR VOI & RYPSIÖLJY, NORMALLY SALTED;EN
34942;VEGETABLE FAT SPREAD 75 %, KEIJU RYPSI;EN
34944;VEGETABLE FAT SPREAD 55 %, KEIJU RYPSI;EN
34948;MARGARINE 60%, KEIJU ALENTAJA;EN
34951;OAT AND RYE PORRIDGE, WATER, SALT;EN
34952;BARBEQUE SAUSAGE WITH CHEESE, GRILLED;EN
34953;COCOA, HOT CHOCOLATE, WHOLE MILK, SWEETENED;EN
34954;MACARONI AND BEEF STEAK MINCE CASSEROLE, FAT-FREE MILK, WHOLE WHEAT MACARONI;EN
