FOODID;FOODNAME;LANG
1132;WIENERBRÖD, LÄTTMJÖLK, HÖG FETTHALT, 20 % FETT;SV
1139;MUNK, LÄTTMJÖLK, HEMBAKAD;SV
1150;SOCKERKRINGLA, LÄTTMJÖLK;SV
1160;TÅRTBOTTEN, SOCKERFRI;SV
1161;BÄRPAJ, JÄSTDEGSBOTTEN, LÄTTMJÖLK;SV
1162;BÄRPAJ, JÄSTDEGSBOTTEN PÅ FETTFRI MJÖLK;SV
1163;BÄRPAJ, JÄSTDEGSBOTTEN PÅ HELMJÖLK;SV
1164;SYLTPAJ, JÄSTDEGSBOTTEN, LÄTTMJÖLK;SV
1165;SYLTPAJ, JÄSTDEGSBOTTEN PÅ FETTFRI MJÖLK;SV
1170;ÄPPELPAJ, JÄSTDEGSBOTTEN PÅ LÄTTMJÖLK;SV
1173;KVARGPAJ, JÄSTDEGSBOTTEN, LÄTTMJÖLK;SV
1179;BÄRPAJ, MÖRDEGSBOTTEN;SV
1180;BÄRPAJ, MÖRDEGSBOTTEN, GRÄDDFILSFYLLNING;SV
1181;SYLTPAJ, MÖRDEGSBOTTEN;SV
1182;RABARBERPAJ, MÖRDEGSBOTTEN;SV
1183;ÄPPELPAJ, MÖRDEGSBOTTEN;SV
1184;KVARGPAJ, MÖRDEGSBOTTEN;SV
1185;ÄPPELKVARGPAJ, MÖRDEGSBOTTEN;SV
1193;RULLTÅRTS-/TÅRTBOTTEN, SOCKERFRI;SV
1202;TORRKAKA, TOSCAKAKA;SV
1204;TÅRTA, BÄR-GRÄDDTÅRTA;SV
1206;TÅRTA, KINUSKI-GRÄDDTÅRTA;SV
1207;TÅRTA, KRÄMTÅRTA;SV
1208;TÅRTA, FRUKT-GRÄDDTÅRTA, GELATINÖVERDRAG;SV
1218;MOROTSPIROG, SMÖRDEG;SV
1220;SVAMPPIROG, SMÖRDEG;SV
1221;GRÖNSAKSPAJ, GRÖNSAKER, OST, MÖRDEGSBOTTEN;SV
1223;PLÄTT, LÄTTMJÖLK;SV
1228;BLINI PÅ LÄTTMJÖLK, KORNMJÖL;SV
1231;PANNKAKA, LÄTTMJÖLK;SV
1239;MJÖLKSÅS, LÄTTMJÖLK, FETT-MJÖLAVREDNING;SV
1242;MJÖLKSÅS PÅ LÄTTMJÖLK, MJÖLAVREDNING;SV
1243;LJUS SÅS PÅ KÖTTBULJONG, MJÖLAVREDNING;SV
1244;BRUNSÅS, FETT-MJÖLAVREDNING;SV
1245;STEKSÅS, GRÄDDE;SV
1246;HOLLANDAISESÅS, FETT, ÄGGULA, VETEMJÖL;SV
1247;ÄGGSÅS, LÄTTMJÖLK, FETT-MJÖLAVREDNING;SV
1253;PUDDING, PLOMMONPUDDING;SV
1258;FATTIGA RIDDARE, LÄTTMJÖLK, UTAN GRÄDDE, UTAN SYLT;SV
1262;HIMLAMAT, GRÄDDE, SYLT, SMÅBRÖD;SV
1265;GRAHAMVÄLLING, MJÖLK, SALT;SV
1266;GRAHAMGRÖT, VATTEN, SALT;SV
1268;GRAHAMSGRÖT MED BÄR, VATTEN, LINGON, SOCKER, SALT;SV
1269;BLANDBRÖD, GRAHAMBRÖD, LÄTTMJÖLK, GRAHAMMJÖL;SV
1270;BLANDBRÖD, GRAHAMSEMLA, LÄTTMJÖLK, GRAHAM-, VETEMJÖL;SV
1276;MANNAGRYNSVÄLLING, MJÖLK, SALT;SV
1277;MANNAGRYNSGRÖT, MJÖLK, SALT;SV
1278;MANNABÄRGRÖT, VISPAD, LINGON;SV
1279;MANNABÄRGRÖT, VISPAD, LINGON, UTAN SOCKER, SALT;SV
1280;MANNA-APRIKOSGRÖT, VISPAD, SOCKER, UTAN SALT;SV
1281;MANNACHOKLADGRÖT, MJÖLK, SOCKER, UTAN SALT;SV
1283;MANNAGRYNSVÄLLING, MÖRK, MJÖLK, SALT;SV
1284;MANNAGRYNSGRÖT, MÖRK, VATTEN, SALT;SV
1285;MANNAGRYNSGRÖT, MÖRK, MJÖLK, SALT;SV
1286;VETEFLINGSVÄLLING, MJÖLK, SALT;SV
1287;VETEFLINGSVÄLLING, VATTEN, SALT;SV
1288;VETEFLINGSGRÖT, MJÖLK, SALT;SV
1289;MAKARONIVÄLLING, MJÖLK, SALT;SV
1290;MAKARONIGRÖT, MJÖLK, SALT;SV
1291;MAKARONILÅDA, LÄTTMJÖLK, UTAN KÖTT;SV
1294;MAKARONI, STEKT;SV
1295;LJUST BRÖD, JÄSTBRÖD, VATTEN, JÄSTBRÖDSMJÖL;SV
1297;BLANDBRÖD, SURMJÖLKSLIMPA, SURMJÖLK, VETE-, JÄSTBRÖDSMJÖL;SV
1298;BLANDBRÖD, MOROTSSEMLA, LÄTTMJÖLK, JÄSTBRÖDS-, SEMLEMJÖL;SV
1301;BLANDBRÖD, SEMLA, LÄTTMJÖLK, SEMLEMJÖL;SV
1305;BÄRPAJ, MÖRDEGS-/JÄSTDEGSBOTTEN, MEDELVÄRDE;SV
1307;BULLE, ÖRFIL, HÖG FETTHALT, PÅ LÄTTMJÖLK;SV
1309;LJUST BRÖD, BATONG/FRANSKBRÖD, VATTEN, VETEMJÖL, INDUSTRIELL;SV
1320;BLANDBRÖD, BOVETEBRÖD, VATTEN, BOVETEMJÖL, NATURLIGT GLUTENFRITT;SV
1326;RULLTÅRTA, GLUTENFRI;SV
1330;RÅGBRÖD, RÅGJÄSTBRÖD, VATTEN, RÅG-, JÄSTBRÖDSMJÖL;SV
1331;RÅGBRÖD, VATTEN, RÅG-, JÄSTBRÖDSMJÖL, INDUSTRIELL;SV
1336;BLANDBRÖD, GRAHAMBRÖD, VATTEN, JÄSTBRÖDS-, GRAHAMMJÖL;SV
1337;BLANDBRÖD, GRAHAMBRÖD, LÄTTMJÖLK, JÄSTBRÖDS-, GRAHAMMJÖL;SV
1338;RÅGBRÖD, RÅGKROSSBRÖD MED POTATIS, RUISPALAT;SV
1340;BLANDBRÖD, FRÖBRÖD, VATTEN, VETEMJÖL, VETEKROSS, SESAM-/LINFRÖ;SV
1341;BLANDBRÖD, KROSSBRÖD, VATTEN, VETEMJÖL, RÅG-, VETEKROSS, HAVREFLINGOR;SV
1342;RÅGBRÖD, MÖRKT FULLKORNSBRÖD, LÅG SALTHALT;SV
1343;BÄRPAJ, MJUK, GRUNDPAJ AV BLANDBÄR;SV
1344;BÄRPAJ, SÖTAD MED FRUKTOS, MJUK;SV
1347;JULTÅRTA, PLOMMONFYLLNING;SV
1348;MYSLI MED FRUKT;SV
1370;RIS, KOKT UTAN SALT;SV
1372;MAKARONER, KOKTA MED SALT;SV
1373;PASTA, SPAGHETTI, KOKT MED SALT;SV
1374;MAKARONER, MÖRKA, KOKTA, SALT;SV
1375;RÅGKROSS- OCH RISBLANDNING, KOKT MED SALT;SV
1376;RIS, LÅNGKORNIGT, KOKT MED SALT;SV
1377;FULLKORNSRIS, KOKT UTAN SALT;SV
1378;RIS, NATURRIS RIS-VILDRISBLANDNING, KOKT MED SALT;SV
1379;RIS, KOKT MED SALT;SV
1389;RÅG-, VETE- OCH POTATISDEG;SV
1416;RÅGBRÖD, MALTBRÖD, SKÄRGÅRDSBRÖD MED RÅG;SV
1445;FYLLD BATONG, TOMAT, PAPRIKA, OST, SALLAT, LÖK;SV
1448;TOMATSALSA;SV
1450;RÖDVINSSÅS;SV
1461;OSTGIFFEL, JÄSTDEG;SV
1500;KORNMJÖLSVÄLLING, MJÖLK, SALT;SV
1501;KORNMJÖLSGRÖT, VATTEN, SALT;SV
1502;BLANDBRÖD, KORNBRÖD, LÄTTMJÖLK, JÄSTBRÖDS-, KORNMJÖL, HAVREFLINGOR;SV
1503;BLANDBRÖD, KORN-POTATISRIESKA, VATTEN, KORNMJÖL, HEMBAKAT;SV
1504;KORNGRYNSVÄLLING, MJÖLK, SALT;SV
1505;KORNGRYNSGRÖT, MJÖLK, SALT;SV
1506;KORNGRYNSGRÖT, VATTEN, LINGON, SOCKER, SALT;SV
1507;BLANDBRÖD, TUNNBRÖD, KORNGRYNSRIESKA, SURMJÖLK;SV
1509;KORNFLINGSGRÖT, VATTEN, SALT;SV
1510;KORNFLINGSGRÖT, MJÖLK, SALT;SV
1511;HAVREVÄLLING, VATTEN, SALT;SV
1512;HAVREVÄLLING, MJÖLK, SALT;SV
1513;HAVREGRYNSGRÖT, VATTEN, SALT;SV
1514;HAVREGRYNSGRÖT, LÄTTMJÖLK, SALT;SV
1516;PLOMMONSOPPA MED HAVREFLINGOR;SV
1518;HAVREGRYNSGRÖT MED KATRINPLOMMON, VATTEN, SOCKER, SALT;SV
1520;BLANDBRÖD, HAVREBRÖD, LÄTTMJÖLK, VETEMJÖL, HAVREFLINGOR;SV
1521;BLANDBRÖD, HAVRESEMLA, LÄTTMJÖLK, JÄSTBRÖDSMJÖL, HAVREFLINGOR;SV
1524;KEX, HAVREFLARN, INNEHÅLLER VETE;SV
1526;BOVETEGRÖT, VATTEN, SALT;SV
1527;SURMJÖLK MED MJÖL AV KORN, HAVRE OCH ÄRTER;SV
1530;RISGRYNSGRÖT MED RABARBER, VATTEN, SOCKER;SV
1531;ÄPPELRISGRYNSGRÖT, VATTEN, SOCKER;SV
1532;APRIKOSRISGRYNSGRÖT, VATTEN, SOCKER;SV
1537;DESSERTBAS AV RIS OCH GRÄDDE;SV
1538;PLOMMON-RISDESSERT;SV
1541;HIRSGRÖT, VATTEN, SALT;SV
1542;HIRSGRÖT, MJÖLK, SALT;SV
1543;BOVETEVÄLLING, MJÖLK, SALT;SV
1544;BOVETEVÄLLING, VATTEN, SALT;SV
1545;BOVETEGRÖT, MJÖLK, SALT;SV
1546;POTATISGRYNSVÄLLING, MJÖLK, SALT;SV
1547;POTATISGRYNSGRÖT, MJÖLK, SALT;SV
1548;MAJSVÄLLING, MJÖLK, SALT;SV
1549;PUDDING, MAJSPUDDING, LÄTTMJÖLK;SV
1552;POPCORN, MATOLJA;SV
1554;OSTSNACKS;SV
1556;BLANDBRÖD, SEMLA, VATTEN, SEMLEMJÖL;SV
1559;RISGRYNSGRÖT, MJÖLK, HELKORNSRIS, SALT;SV
1560;RIS, LÅNGKORNIGT, I KÖTTBULJONG, KOKT;SV
1561;HAVREGRYNSGRÖT, VATTEN, UTAN SALT;SV
1562;VETEFLINGSGRÖT, VATTEN, UTAN SALT;SV
1563;RÅGFLINGSGRÖT, VATTEN, UTAN SALT;SV
1564;FYRKORNSGRÖT, VATTEN, UTAN SALT;SV
1565;RISFLINGSGRÖT, MJÖLK, UTAN SALT;SV
1566;RISFLINGSGRÖT, VATTEN, UTAN SALT;SV
1567;MANNAGRYNSGRÖT, MJÖLK, UTAN SALT;SV
1568;RISGRYNSGRÖT, MJÖLK, SALT;SV
1569;RISGRYNSVÄLLING, MJÖLK, SALT;SV
1571;RISFLINGSVÄLLING, MJÖLK, SALT;SV
1572;RISFLINGSVÄLLING, VATTEN, SALT;SV
1575;HIRS, KOKT MED SALT;SV
1576;BOVETE, KOKT MED SALT;SV
1577;KROSS, VETEKROSS, KOKT MED SALT;SV
1578;HIRS, KOKT UTAN SALT;SV
1579;BOVETE, KOKT UTAN SALT;SV
1580;KROSS, VETEKROSS, KOKT UTAN SALT;SV
1582;BLANDBRÖD, TUNNBRÖD, KORNPOTATISRIESKA, VETEMJÖL, MJÖLK;SV
1860;PASTA, FYLLD PASTA, RAVIOLI MED SPENATFYLLNING;SV
2002;POTATIS, STEKT;SV
2005;MJÖLKPOTATIS, LÄTTMJÖLK;SV
2009;POTATIS- OCH PURJOLÖKSOPPA, VATTEN;SV
2010;SALLAD, POTATISSALLAD, POTATIS OCH LÖK, UTAN MAJONNÄS;SV
2011;POTATISLÅDA, POTATISMOSLÅDA, ÄGGSTANNING, UTAN KÖTT;SV
2012;POTATIS-LÖKLÅDA, LÄTTMJÖLK;SV
2021;GRÄDDPOTATIS;SV
2022;VITLÖKSPOTATIS;SV
2023;POTATISMOS, VATTEN, AV POTATISPULVER;SV
2024;KLYFTPOTATIS;SV
2025;POMMES FRITES, UGNSTEKTA;SV
2028;POTATIS-SPENATSTUVNING;SV
2029;POTATISMOS, LÄTTMJÖLK;SV
2030;POTATIS, RÖSTI;SV
2031;RÖSTI MED OST;SV
2033;POTATIS, SKALAD, KOKT MED SALT;SV
3000;MOROT, STEKT;SV
3001;MOROTSPURÉ;SV
3002;MOROTSSTUVNING;SV
3003;MOROTSPURÉSOPPA, VATTEN;SV
3004;MOROTSPURÉSOPPA, MJÖLK;SV
3005;MOROTSLÅDA, LÄTTMJÖLK;SV
3006;MOROTSPLÄTT, LÄTTMJÖLK;SV
3009;KÅLROT, KOKT;SV
3010;KÅLROTSPURÉ;SV
3014;KÅLROTSPIROG, KÅLROTSPURÉ, RÅGSKAL;SV
3015;TRADITIONELL MAT, VÄLLING AV SURDEG, ROVA, POTATIS, GRÄDDE, RÅGMJÖL;SV
3016;RÖDBETSBIFF, VEGETARISK BIFF, STEKT;SV
3017;ROSOLLI, UTAN SÅS OCH SILL;SV
3021;RÖDBETSSOPPA, GRÖNSAKSSOPPA;SV
3022;STUVAD PALSTERNACKA, PALSTERNACKSSTUVNING;SV
3023;JORDÄRTSKOCKSSOPPA, GRÄDDE;SV
3024;SELLERISTUVNING;SV
3025;SVARTROTSSTUVNING;SV
3026;POTATISGRÖNSAKSGRYTA, MOROT, KÅLROT, BLOMKÅL;SV
3027;PLÄTT, LÄTTMJÖLK, GRÖNSAKSFYLLNING;SV
3030;SPARRIS, SMÄLT SMÖR;SV
3034;ÄGGPLANTA, AUBERGINE, STEKT;SV
3040;MAJSKORN, KOKT UTAN SALT;SV
3200;KÅL, STEKT;SV
3201;KÅLSOPPA, BRYNT KÅL, UTAN KÖTT;SV
3202;KÅLSOPPA MED POTATIS, UTAN KÖTT;SV
3204;SURKÅL;SV
3206;RÖDKÅLSSTUVNING;SV
3207;BLOMKÅLSPURÉSOPPA, GRÄDDE;SV
3208;BLOMKÅLSSTUVNING;SV
3209;BLOMKÅL, GRATINERAD, PÅ LÄTTMJÖLK;SV
3212;BROCCOLISTUVNING;SV
3213;ROSENKÅLSOPPA, BRYSSELKÅLSOPPA, GRÄDDE;SV
3214;STUVAD KÅLRABBI, KÅLRABBISTUVNING;SV
3215;SPENATSOPPA;SV
3216;SPENATSTUVNING, LÄTTMJÖLK;SV
3219;SPENATPLÄTT, LÄTTMJÖLK;SV
3222;SPENATRISLÅDA, LÄTTMJÖLK;SV
3224;NÄSSELSTUVNING, LÄTTMJÖLK;SV
3230;LÖK, STEKT;SV
3231;LÖK, STEKT, KOKT, GRÖNSAKSBULJONG, SIRAP;SV
3232;PURJOLÖK, STEKT, KOKT, GRÖNSAKSBULJONG, SIRAP;SV
3233;LÖKSOPPA, OSTGRATINERAD;SV
3234;LÖKSTUVNING, LÄTTMJÖLK;SV
3237;SYLTLÖKSKONSERV;SV
3238;RABARBERKRÄM, RABARBERSOPPA;SV
3239;SPARRISSOPPA, INLAGD SPARRIS;SV
3240;SVAMP, STEKT;SV
3241;SVAMPSOPPA, GRÄDDE;SV
3242;SVAMPSÅS/-STUVNING, LÄTTMJÖLK, GRÄDDE;SV
3245;SVAMPSÅS, VATTEN, AVREDD;SV
3246;HACKAD SVAMP OCH LÖK;SV
3247;SALLAD, SVAMPSALLAD, GRÄDDE;SV
3249;POTATISLÅDA, SVAMPPOTATISLÅDA, ÄGGSTANNING;SV
3250;SVAMPKORNGRYNSLÅDA;SV
3253;PANNKAKA, SVAMPPANNKAKA;SV
3254;SVAMPROTSAKSGRYTA, POTATIS, ROTSAKER;SV
3255;SVAMPPLÄTT, LÄTTMJÖLK;SV
3259;CHAMPINJONSOPPA;SV
3260;CHAMPINJONSTUVNING, PÅ LÄTTMJÖLK;SV
3264;PUMPASTUVNING;SV
3265;TOMATSOPPA;SV
3266;TOMAT MED SVAMPFYLLNING, SKORPMJÖL;SV
3267;SNÅLSOPPA, SOMMARSOPPA;SV
3268;GRÖNSAKSPURÉSOPPA, MJÖLK;SV
3269;BLANDGRÖNSAKSSTUVNING, LÄTTMJÖLK;SV
3272;ROTSAKSPURÉ, LÄTTMJÖLK, VETEMJÖL;SV
3275;GRÖNSAKSÄGGTERRIN;SV
3276;POTATISLÅDA, GRÖNSAKSLÅDA, SOPPGRÖNSAKER, LÄTTMJÖLK;SV
3279;RISOTTO, GRÖNSAKSRISOTTO;SV
3280;GRÖNSAKSBIFF/-BULLE;SV
3282;SALLAD, MOROTS-APELSINSALLAD, RÅRIVEN;SV
3283;SALLAD, MOROTS-ANANASSALLAD, RÅRIVEN;SV
3284;SALLAD, MOROTS-ÄPPELSALLAD, RÅRIVEN;SV
3285;SALLAD, MOROTS-LINGONSALLAD, RÅRIVEN;SV
3286;SALLAD, MOROTS-GRYNOSTSALLAD, RÅRIVEN;SV
3287;SALLAD, MOROTS-PUMPSALLAD, RÅRIVEN;SV
3288;SALLAD, MOROTS-KÅLROTSSALLAD, RÅRIVEN;SV
3289;SALLAD, KÅLROTS-RUSSINSALLAD, RÅRIVEN;SV
3290;SALLAD, KÅLROTS-ANANASSALLAD, RÅRIVEN;SV
3291;SALLAD, KÅLROTS-APELSIN-RUSSINSALLAD, RÅRIVEN;SV
3292;SALLAD, RÖDBETS-ÄPPELSALLAD;SV
3293;SALLAD, RÖDBETS-SVAMP-LÖKSALLAD;SV
3295;SALLAD, KÅL-LINGONSALLAD;SV
3296;SALLAD, KÅL-RÖDBETSSALLAD;SV
3297;SALLAD, KÅL-PUMPSALLAD;SV
3298;SALLAD, KÅL-ANANASSALLAD;SV
3299;SALLAD, KÅL-GURKA-PURJOLÖKSALLAD;SV
3300;SALLAD, KÅL-MOROTS-APELSINSALLAD;SV
3301;SALLAD, KÅL-ÄPPEL-KRYDDGURKSSALLAD;SV
3302;SALLAD, KÅL-ÄRTER-MAJS-PAPRIKASALLAD;SV
3303;SALLAD, RÖDKÅL-ANANASSALLAD;SV
3305;SALLAD, RÖDKÅL-LINGONSALLAD;SV
3306;SALLAD, RÖDKÅL-ÄPPELSALLAD;SV
3307;SALLAD, BLADSALLAT-GURKA-TOMATSALLAD;SV
3308;SALLAD, TOMAT-LÖKSALLAD;SV
3309;SALLAD, TOMAT-BÖNA-LÖKSALLAD;SV
3310;SALLAD, KINAKÅL-ANANASSALLAD;SV
3311;SALLAD, KINAKÅL-LÖKSALLAD;SV
3312;SALLAD, KINAKÅL-GURKA-TOMATSALLAD;SV
3313;SALLAD, KINAKÅL-ÄRTER-MAJS-PAPRIKASALLAD;SV
3314;SALLAD, GRYNOST-ÄRTER-MAJS-PAPRIKASALLAD;SV
3315;SALLAD, KINAKÅL-GURKA-TOMATSALLAD, FRANSK DRESSING;SV
3316;SALLAD, BLADSALLAT-GURKA-TOMATSALLAD, FRANSK DRESSING;SV
3318;SALLAD, ITALIENSK SALLAD, MAJONNÄSDRESSING;SV
3319;GRÖNSAKSSOPPA PÅ VATTEN;SV
3320;SALLAD, MAJONNÄSSALLAD MED MAJONNÄSDRESSING, MEDELVÄRDE;SV
3321;PÅSSOPPA, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
3322;GRÖNSAKSSÅS MED TOMAT;SV
3323;PESTOSÅS, ÖRTDRESSING;SV
3324;RATATOULLE/GRÖNSAKSGRYTA;SV
3325;PYTT-I-PANNA, VEGETARISK PYTT-I-PANNA, SVAMP;SV
3326;LASAGNE, VEGETARISK;SV
3327;MOUSSAKA, ÄGGPLANTA, GRIS-NÖTFÄRS;SV
3328;KALL SÅS, AVOKADOSÅS, GUACAMOLE;SV
3329;MÅLTIDSSALLAD, GREKISK SALLAD, FETAOSTSALLAD, OLJEDRESSING;SV
3331;LÖKPAJ, MÖRDEGSBOTTEN;SV
3332;FETASPENATPAJ, MÖRDEGSBOTTEN, GRÄDDFIL;SV
3333;MÅLTIDSSALLAD, GREKISK SALLAD, FETAOSTSALLAD, UTAN DRESSING;SV
3334;CHAMPINJONER, STEKTA;SV
3336;GRÖNSAKSSÅS, BÖN-GRÖNSAKSSÅS, TOMAT;SV
3337;SALLAD, POTATISSALLAD, MAJONNÄSDRESSING;SV
3341;MOROT, KOKT MED SALT;SV
3342;BLOMKÅL, KOKT UTAN SALT;SV
3343;BROCCOLI, KOKT UTAN SALT;SV
3344;ROSENKÅL, BRYSSELKÅL, KOKT UTAN SALT;SV
3345;BLANDGRÖNSAKER, KOKTA UTAN SALT;SV
3346;BLOMKÅL, KOKT MED SALT;SV
3347;BROCCOLI, KOKT MED SALT;SV
3348;SALLAD, ISBERGSSALLAT, TOMAT, GURKA, FRANSK DRESSING;SV
3349;ROSENKÅL, BRYSSELKÅL, KOKT MED SALT;SV
3350;BLANDGRÖNSAKER, KOKTA MED SALT;SV
3351;RÖDBETA, KOKT MED SALT;SV
3352;MOROT, KOKT MED SALT OCH OLJA;SV
3355;ROTSAKSPATÉ, MOROT, KÅLROT, POTATIS;SV
3356;KÅLROT, KOKT MED SALT;SV
3360;SALLAD, SALLADSBORDETS HÅVOR, VANLIGA, MEDELVÄRDE;SV
3365;MÅLTIDSSALLAD, HEMOSTSALLAD, OLJEDRESSING;SV
3368;MURKELSOPPA, GRÄDDE;SV
3700;GRÖNSAKSBLANDNING, DJUPFRYST, ÄRTER-MAJS-PAPRIKABLANDNING, KOKT;SV
3701;ÄRTSTUVNING PÅ MJÖLK, FÄRSKA ÄRTER;SV
3703;ÄRTSTUVNING, TORKADE ÄRTER;SV
3704;BÖNSTUVNING, MJÖLK, FÄRSKA BÖNOR;SV
3705;BÖNSTUVNING, VATTEN, TORKADE BÖNOR;SV
3707;KÖTTBULLE AV NÖTTER, NÖTBULLE, UTAN KÖTT, UGNSTEKT;SV
3708;SALLAD, KINAKÅL-GURKA-TOMATSALLAD, HEMLAGAD FRANSK DRESSING;SV
3709;SALLAD, BLADSALLAT-GURKA-TOMATSALLAD, HEMLAGAD FRANSK DRESSING;SV
3710;SOJABÖNA, KOKT UTAN SALT;SV
3711;LINSSOPPA;SV
3712;BÖNSOPPA MED SQUASH;SV
3713;BÖNGRYTA;SV
3714;SOJABIFF, STEKT;SV
3716;MURKLA, KOKT UTAN SALT;SV
3717;GRÖNSAKS-SVAMPPAJ, OSTGRATINERAD, SMÖRDEGSBOTTEN;SV
3799;SQUASH MED SVAMP- OCH GRÖNSAKSFYLLNING;SV
3800;SQUASH MED KÖTTFÄRS-, PAPRIKA-, TOMATFYLLNING;SV
3801;AUBERGINE MED SVAMP-, PAPRIKA-, TOMATFYLLNING;SV
4000;ÄPPELKRÄM, ÄPPELSOPPA, FÄRSKA ÄPPLEN;SV
4001;ÄPPELKRÄM, ÄPPELSOPPA, TORKADE ÄPPLEN;SV
4002;ÄPPEL- OCH HAVREPAJ, UGNSTEKTA ÄPPLEN MED HAVRE;SV
4005;PLOMMONKRÄM, PLOMMONSOPPA;SV
4006;PLOMMON-RISKRÄM, PLOMMON-RISSOPPA;SV
4007;KATRINPLOMMON SUFFLÉ;SV
4008;APRIKOSKRÄM, APRIKOSSOPPA;SV
4009;NYPONKRÄM, NYPONSOPPA;SV
4010;APELSINKRÄM, APELSINSOPPA;SV
4011;APELSINRIS;SV
4012;BLANDFRUKTKRÄM, BLANDAD FRUKTSSOPPA;SV
4013;BLANDFRUKTKRÄM, BLANDAD FRUKTSSOPPA, SOCKERFRI;SV
4014;RUSSINKRÄM, RUSSINSOPPA;SV
4015;FRUKTSALLAD, APELSIN, BANAN, ÄPPLE, VINDRUVA;SV
4016;FRUKTSALLAD, APELSIN, BANAN, ÄPPLE, PERSIKA;SV
4017;FRUKTSALLAD, SOCKERFRI, APELSIN, BANAN, ÄPPLE, VINDRUVA;SV
4018;FRUKTGELÉ, GELÉSOCKER;SV
4019;BANAN, FRITERAD;SV
4400;LINGONKRÄM, LINGONSOPPA;SV
4401;LINGONMOS, SOCKRAT;SV
4402;TRANBÄRSKRÄM, TRANBÄRSSOPPA;SV
4403;BLÅBÄRSMOS, FÄRSKT, SOCKRAT;SV
4404;BLÅBÄRSKRÄM, BLÅBÄRSSOPPA;SV
4405;SVARTVINBÄRSKRÄM, SVARTVINBÄRSSOPPA;SV
4406;RÖDVINBÄRSKRÄM, RÖDVINBÄRSSOPPA;SV
4407;JORDGUBBSMOS, FÄRSKT, SOCKRAT;SV
4408;HALLONMOS, FÄRSKT, SOCKRAT;SV
4409;BÄRGELÉ;SV
4410;BÄRKRÄM, BÄRSOPPA;SV
4411;BÄRKRÄM, BÄRSOPPA, SOCKERFRI;SV
4412;BÄRSKUM, BÄR, GRÄDDE, ÄGG;SV
4413;SORBET, BÄRSORBET, BÄR, ÄGGVITA, SOCKER;SV
4415;BÄRDESSERT AV KORN-, HAVRE- OCH ÄRTMJÖL, TALKKUNA;SV
4416;BÄRKRÄM, BÄRSOPPA, SÖTAD MED FRUKTOS;SV
4419;SORBET, HALLONSORBET, HEMLAGAD;SV
4420;BÄRGELE, BÄR, GELÉSOCKER;SV
4421;LINGONMOS, SOCKERFRITT;SV
5000;SALLADSDRESSING, FRANSK, RESTAURANGDRESSING, OLJA, ÄGGULA, SOCKER, SALT;SV
5001;MAJONNÄS, HEMLAGAD;SV
5002;DILLSÅS, INNEH. VITT VIN;SV
5003;SALLADSDRESSING, FRANSK, HEMLAGAD, OLJA, SAFT, SOCKER OCH SALT;SV
5004;SALLADSDRESSING, SENAP, OLJA, SAFT, ÄTTIKA;SV
5005;SALLADSDRESSING, FRANSK, OLJA OCH ÄTTIKA;SV
5006;KALL SÅS, TARTARSÅS PÅ MAJONNÄS;SV
5007;SMÖRGÅSPICKELS;SV
5008;KRYDDSÅS, GRILLSÅS;SV
5009;BEARNAISESÅS;SV
5010;KRYDDSÅS, ÄTTIKSKRYDDSÅS, INLÄGGNINGSSPAD;SV
5900;MATLAGNINGSFETT, MEDELVÄRDE;SV
5901;BULL- OCH PAJFETT, SMÖR 50 % OCH MARGARIN 50 %;SV
5904;SMÖRDEGSFETT;SV
5905;SMÅBRÖDSFETT, 75 % SMÖR OCH 25 % MARGARIN FÖR BAGERIINDUSTRI;SV
5906;BRÖD- OCH PIZZAFETT, TILL BAKNING;SV
5907;(ARC)INDUSTRIFLOTTYR;SV
5917;FÄRSKOST MED ÖRTER, MARGARIN, VITLÖK;SV
6000;MJÖLKKRÄM, LÄTTMJÖLK, ÄGG;SV
6001;MJÖLKKRÄM, LÄTTMJÖLK, SOCKERFRI;SV
6002;CHOKLADKRÄM, LÄTTMJÖLK;SV
6003;CHOKLADKRÄM, SOCKERFRI;SV
6004;MAJSKRÄM;SV
6006;VISPGRÄDDE, SOCKRAD, HEMLAGAD;SV
6007;KAKAODRYCK, SOCKRAD, LÄTTMJÖLK;SV
6008;KAKAODRYCK, SOCKERFRI, LÄTTMJÖLK;SV
6009;BÄRMJÖLK;SV
6010;MILKSHAKE, BÄR, LÄTTMJÖLK, GRÄDDGLASS;SV
6011;MILKSHAKE, BANAN, LÄTTMJÖLK, GRÄDDGLASS;SV
6012;MILKSHAKE, MOCCA/CHOKLAD;SV
6015;KVARG, BÄRKVARG, VISPGRÄDDE, HEMLAGAD;SV
6016;KVARG, FRUKTKVARG, VISPGRÄDDE, HEMLAGAD;SV
6017;PASHA;SV
6018;PUDDING, VANILJPUDDING, GRÄDDPUDDING, HEMLAGAD;SV
6019;PUDDING, CHOKLADPUDDING, GRÄDDPUDDING, HEMLAGAD;SV
6022;PLOMMONGRÄDDGELÉ;SV
6023;CITRONSKUM, GRÄDDE, ÄGG, CITRON, SOCKER, GELATIN;SV
6024;PUDDING, CHOKLADSKUM;SV
6025;SALLADSDRESSING, GRÄDDSÅS;SV
6026;OST, UNGSOST, 3,5 % FETT, AV RÅMJÖLK;SV
6027;OSTSOPPA, GRÖNSAKSBULJONG, OST, VETEMJÖL;SV
